iclr20_1493_2_29	 The RBF SVM, for small enough bandwidth can express any function and is convex, so no argument needs to be made about its ability to find the Bayes-optimal classifier.	 NA
iclr20_1493_2_30	 For CNNs, however, it is unclear if the Bayes-optimal classifier lies in the hypothesis class (there are "universal approximation" arguments but these usually require arbitrarily wide networks and are non-constructive)couldn't it be that the CNNs used here is in the same boat as the Linear SVM (i.e. the Bayes-optimal decision boundary is not expressible by the CNN?)	 NA
iclr20_1493_2_32	 Experimental setup: - One somewhat concerning (but perhaps unavoidable) thing about the experimental setup is that all the considered datasets are not perfectly linearly separable, i.e. the Bayes-optimal classifier has non-zero test error in expectation, and moreover the data variance is full-rank in the embedded space.	 NEG
iclr20_1493_2_33	 This is in stark contrast to real datasets, where there seem to be many different ways to perfectly separate say, dogs from cats, and the variance of the data seems to be very heavily concentrated in a small subset of directions.	 NEG
iclr20_1493_2_34	 I am concerned that these properties are what drive the Bayes-optimal classifier for the symmetric dataset to be robust (concretely, if 0.01 * Identity was not added to the covariance matrix of the symmetric model and the covariance was left to be low-rank, then any classifier which was Bayes-optimal along the positive-variance directions would be Bayes-optimal, and could behave arbitrarily poorly along the zero-variance directions, still being vulnerable).	 NEG
iclr20_1493_2_35	 This concern does not make the contribution of the symmetric dataset less valuable, but a discussion of such caveats would help further elucidate the similarities and differences of this setup from real datasets.	 NEG
iclr20_1493_2_36	 It is unclear if what is lacking from the NN is explicit regularization, or just more data.	 NA
iclr20_1493_2_37	 In particular, with such low-variance directions, at standard dataset sizes the distributions generated here are most likely statistically indistinguishable from their robust/non-robust counterparts (you can see hints of this in the fact that the CNN gets .	 NA
iclr20_1493_2_38	 While completely alleviating this concern may once again be quite difficult/impossible, it could be significantly alleviated by generating training samples dynamically (at every iteration) instead of generating a dataset in one shot and training on it.	 NEG
iclr20_1493_2_39	 It would be very interesting to see whether these results differ at all from the one-shot approach here.	 NA
iclr20_1493_2_41	 A suggestion rather than a concern and not impacting my current score: but it would be very interesting to see what happens for robustly trained classifiers on the symmetric and asymmetric datasets.	 NA
iclr20_1493_2_42	 Overall, this paper is a very promising step in studying adversarial robustness, but concerns about discussion of prior work, discussion of experimental setup, and conclusions drawn, currently bar me from recommending acceptance.	 POS
iclr20_1493_2_43	 I would be more than happy to significantly improve my score if these concerns can be addressed in the revision and corresponding rebuttal."	 NA
iclr20_1724_2_0	 The paper introduces CATER: a synthetically generated dataset for video understanding tasks.	 NA
iclr20_1724_2_1	 The dataset is an extension of CLEVR using simple motions of primitive 3D objects to produce videos of primitive actions (e.g. pick and place a cube), compositional actions (e.g. "cone is rotated during the sliding of the sphere"), and finally a 3D object localization tasks (i.e. where is the "snitch" object at the end of the video).	 NA
iclr20_1724_2_2	 The construction of the dataset focuses on demonstrating that compositional action classification and long-term temporal reasoning for action understanding and localization in videos are largely unsolved problems, and that frame aggregation-based methods on real video data in prior work datasets, have found relative success not because the tasks are easy but because of dataset bias issues.	 NA
iclr20_1724_2_3	 A variety of models from recent work are evaluated on the three proposed tasks, demonstrating the validity of the above motivation for the construction of the dataset.	 NA
iclr20_1724_2_4	 The primitive action classification task is "solved" by nearly all methods and only serves for debugging purposes.	 NA
iclr20_1724_2_5	 The compositional action classification task is harder and shows that incorporating LSTMs for temporal reasoning leads to non-trivial performance improvements over frame averaging.	 NA
iclr20_1724_2_6	 Finally, the localization task is challenging, especially when camera motion is introduced, with much space for improvement left for future work.	 NA
iclr20_1724_2_7	 I am positive with respect to acceptance of this paper.	 NA
iclr20_1724_2_8	 It is a well-argued, thoughtful dataset contribution that sets up a reasonable video understanding dataset.	 POS
iclr20_1724_2_9	 The authors recognize that since the dataset is synthetically generated it is not necessarily predictive of how methods would perform with real-world data, but still it can serve a useful and complementary role similar to the one CLEVR has served in image understanding.	 POS
iclr20_1724_2_10	 I have a few minor comments / questions / editing notes that would be good to address: - The random baseline isn't described in the main text, it would be good to briefly mention it (this will also help to clarify why the value is particularly high for tasks 1 and 2) - The grid resolution ablation results presented in the supplement are actually quite important -- they demonstrate that with a small increase in granularity of the grid the traditional tracking methods begin to be the best performers.	 NEG
iclr20_1724_2_11	 As this direction (of increased resolution to make the problem less artificial) is likely to be important, a brief discussion of this finding from the main paper text would be appropriate - p3 resiliance -> resilience - p4 objects is moved -> object is moved - p6 actions itself -> actions themselves; builds upon -> build upon - p7 looses all -> loses all; suited our -> suited to our; render's camera parameters -> render camera parameters; to solve it -> to solve the problem - p8 (Xiong, b;a) and (Xiong, b) -> these references are missing the year; models needs to -> models need to - p9 phenomenon -> phenomena; the the videos -> the videos; these observation -> these observations; of next -> of the next; in real world -> in the real world "	 NA
iclr20_2046_2_0	 This paper proposes A*MCTS, which combines A* and MCTS with policy and value networks to prioritize the next state to be explored.	 NA
iclr20_2046_2_1	 It further establishes the sample complexity to determine optimal actions.	 NA
iclr20_2046_2_2	 Experimental results validate the theoretical analysis and demonstrate the effectiveness of A*MCTS over benchmark MCTS algorithms with value and policy networks.	 POS
iclr20_2046_2_3	 Pros: This paper presents the first study of tree search for optimal actions in the presence of pretrained value and policy networks.	 POS
iclr20_2046_2_4	 And it combines A* search with MCTS to improve the performance over the traditional MCTS approaches based on UCT or PUCT tree policies.	 POS
iclr20_2046_2_5	 Experimental results show that the proposed algorithm outperform the MCTS algorithms.	 POS
iclr20_2046_2_6	 Cons: However, there are several issues that should be addressed including the presentation of the paper: The algorithm seeks to combine A* search with MCTS (combined with policy and value networks), and is shown to outperform the baseline MCTS method.	 NEG
iclr20_2046_2_7	 However, it does not clearly explain the key insights of why it could perform better.	 NEG
iclr20_2046_2_8	 For example, what kind of additional benefit will it bring when integrating the priority queue into the MCTS algorithms?	 NEG
iclr20_2046_2_9	 How could it improve over the traditional tree policy (e.g., UCT) for the selection step in MCTS?	 NEG
iclr20_2046_2_10	 These discussions are critical to understand the merit of the proposed algorithms.	 NA
